query	searched site	rank	thumbnail url	url which contains image
coupé		81	http://t1.gstatic.com/images?q=tbn:ANd9GcStO3pipBUgdoZQ4V4uRS4_z6ZF_ELsV6gpHma0MvwaB8F1WaRTJhZ-6gk	https://www.audi.nl/nl/web/nl/modellen/a5/rs-5-coupe.html
coupé		82	http://t2.gstatic.com/images?q=tbn:ANd9GcQCyxr0QjPFbY8HdPvsmATOgff3LtykqeMnL0P2HhujZEV-jqq45F48Yauk	https://www.autogespot.nl/jaguar-f-type-s-coupe/2020/03/11
coupé		83	http://t3.gstatic.com/images?q=tbn:ANd9GcSo8l_yeq6Ve8ZtXcUvZtGhWJ3yyX11zdP-G9DCMDuMimyhshaBOwYbhN4	https://www.autovisie.nl/nieuws/bmw-8-serie-gran-coupe-is-officieel/
coupé		84	http://t0.gstatic.com/images?q=tbn:ANd9GcRkdoGZnn8cQjrqLcNXf9os74x77LpLQ92ULTKJSzenovbdd1FXA6hGCpw	https://www.autoblog.nl/nieuws/tijdloos-eerste-kerstdag-bmw-m850i-gran-coupe-gaat-op-chique-134166
coupé		85	http://t1.gstatic.com/images?q=tbn:ANd9GcRpgMxWWvP1BqV88tJLsc0_I7HEz4U299zAqvCjXldlM-d8v3wTblODsqA	https://www.youtube.com/watch?v=42L5_KCvhnQ
coupé		86	http://t2.gstatic.com/images?q=tbn:ANd9GcS82g6hIH3S3JtS5FpLM36sWfmxJdpR8isyFwzoFSOSQf2tb2NMbzRa-LlY	https://driving-dutchman.nl/test-prachtige-mercedes-benz-cla-220-coupe/
coupé		87	http://t3.gstatic.com/images?q=tbn:ANd9GcSLNLc_YwwhLbuHtqQMdWxopfUvtvJPZi_6hqLBSJ8jZOm-DF-wqXVzrA	https://www.autotrader.nl/auto/carrosserie--coupe/
coupé		88	http://t0.gstatic.com/images?q=tbn:ANd9GcQMvqlW2RmE0ZDfINEdQxpUqcG2MAIpa4y_RPC0XcJ8FtiSL5c8-BL4of0r	https://www.autogids.be/autotests/eerste-test/bmw-2-reeks-gran-coupe-2020.html
coupé		89	http://t1.gstatic.com/images?q=tbn:ANd9GcSWrTHlQ-InahgPaizVCZgIHvdOuN7ZB44mfCv8iq_eTF1Fu_E-1Ixrkob4	https://carbuzz.com/cars/bmw/8-series
coupé		90	http://t2.gstatic.com/images?q=tbn:ANd9GcSlAPoV17YB4KgaMioXdLCYZfmldILFr427vjCHI8A5cqNyzH5B62ebUF8	https://commons.wikimedia.org/wiki/File:Peugeot_406_Coupe.jpg
coupé		91	http://t3.gstatic.com/images?q=tbn:ANd9GcQJFJp19WDQIw2tUW_MDieZKe-m90GexngT4JZghecXw_NDrL9Pe9xJ06O4	https://topgear.nl/autotests/porsche-cayenne-turbo-coupe-2019/
coupé		92	http://t0.gstatic.com/images?q=tbn:ANd9GcQWijv-2TK2LKoISUgj-4l_JuquymAajSdsMi2rtTaxCyq11u9Ti_5lcjMo	http://www12.porsche.com/belgium-brussels/nl/models/cayenne/cayenne-coupe-models/cayenne-turbo-s-e-hybrid-coupe/
coupé		93	http://t1.gstatic.com/images?q=tbn:ANd9GcRMZST_C_Wrp_5KqXhlxqTikj2uGErume9-tuqPvveyydmLd_KQM8Wzeb45	https://www.wealer.nl/audi/modellen/tt-coupe
coupé		94	http://t2.gstatic.com/images?q=tbn:ANd9GcSyuQnRXG_1g3Io5qM9XDYmgbEsVLEk7sGhlgs-TFhOrX2FBPe87GVfOfc	https://www.mercedes-benz.nl/passengercars/mercedes-benz-cars/models/s-class/coupe-c217/explore.html
coupé		95	http://t3.gstatic.com/images?q=tbn:ANd9GcRILJyUxEc0K0_r13RS-VRk6FOLkJ9wffbncxkA6I3kiM5hJ68dkdXUy0f5	https://www.van-poelgeest.nl/bmw/2-serie/gran-coupe/
coupé		96	http://t0.gstatic.com/images?q=tbn:ANd9GcQOQ9iYcgFO5dSQQpGRknhsg02oSB5WbIOx31fYD118NsB-r56-Wk1NtRE	https://www.press.bmwgroup.com/global/article/detail/T0296984EN/the-new-bmw-8-series-gran-coupe?language=en
coupé		97	http://t1.gstatic.com/images?q=tbn:ANd9GcTnjaXwBR-8Z_Bk9xhdFqZKy8rHDG6Y2F-W6X3PQ9_ITHJNZs1lWO_4aVJi	https://www.autokopen.nl/autonieuws/2019/maart/46228-porsche-cayenne-coupe-meer-911
coupé		98	http://t2.gstatic.com/images?q=tbn:ANd9GcSzE3FPP3Q7lpFQod2kvJMT5POMeTNwrMXEvJHvSedP35IR1IUB4gfticK_	https://www.dusseldorp-webshop.nl/bmw-bestuurbare-auto-bmw-m4-coupe-114.html
coupé		99	http://t3.gstatic.com/images?q=tbn:ANd9GcQljLUt5wTQ1SxkVB0KpTFi2BWnHg3KDEUroJZF4XT3MWWfKFU7WUv65LE	https://en.wikipedia.org/wiki/Audi_Coup%C3%A9
coupé		100	http://t0.gstatic.com/images?q=tbn:ANd9GcR4677Y6nSakQ5dqxoyyOf4ATXsOGBiEnDbJXrxT74zFnOLG8Yj2FN69lw	https://www.autoscout24.nl/auto/carrosserie/coupe/
coupé		101	http://t1.gstatic.com/images?q=tbn:ANd9GcS_TJw2ZiC_5pEPS8L39JOgkZ81oPxP1JBgBZ6iEfiZ0pgRyfGW_6x-CSkr	https://www.erclassics.com/honda-s800-1969-h7179/
coupé		102	http://t2.gstatic.com/images?q=tbn:ANd9GcQCyxr0QjPFbY8HdPvsmATOgff3LtykqeMnL0P2HhujZEV-jqq45F48Yauk	https://www.autogespot.nl/jaguar-f-type-s-coupe/2020/03/11
coupé		103	http://t3.gstatic.com/images?q=tbn:ANd9GcTcPH455357-UDuvs76EoVo4voJyv-H7A4qq357WdwN53YsxLa8DpzjAC0	https://www.dutchcowboys.nl/automotive/de-nieuwe-audi-r8-coupe-en-spyder-voor-2019
coupé		104	http://t0.gstatic.com/images?q=tbn:ANd9GcRwx_wK9sF9FuxRSX4DQLZC2s4Qq1wPaTwNzMl7qgqpCxv5bTpeiWE7i6CZ	https://jacco.nl/en/aanbod/bmw-m3-coupe-e36/
