query,searched,site,rank,thumbnail,url,url,which,contains,image
break,52,http://t0.gstatic.com/images?q=tbn:ANd9GcTcdjI9Av_ENnPmHxDOTcbfxwdKpX9O75leWmcBm-i-ZMBMV5osn5eFZd7u,https://www.via-mobilis.fr/voiture-break/skoda-octavia/occasion/ts-vi3559238
break,53,http://t1.gstatic.com/images?q=tbn:ANd9GcQiWtxD99dghwosF51OGEQKgO-IvC853q6rS4oqkmK8OJ-tPhRuc1-Kxjk,https://www.annonces-automobile.com/acheter/voiture/c/break
break,54,http://t2.gstatic.com/images?q=tbn:ANd9GcT9pfyQzSR1G7ZM_h7xfOiBEG65fSM0lWi3s8sj9VHlbpbFhnximmr9BgoKNA,https://www.pinterest.dk/pin/410320216049882308/
break,55,http://t3.gstatic.com/images?q=tbn:ANd9GcQvtEHIQwpW-dZtA_HQTsDNLyDbTv5JKveF2xw23ZXMHnaCqxRie2LtKK-M,https://www.largus.fr/actualite-automobile/guide-dachat-occasion-14-breaks-a-moins-de-15-000-e-3782381.html
break,56,http://t0.gstatic.com/images?q=tbn:ANd9GcTlYBH2xc5nGJC0dJoTpEqCl2Nxb3nkNAGU0DhC66KXdE6IFjIFqAzgj4U,https://www.garage-auto.info/voitures-break/
break,57,http://t1.gstatic.com/images?q=tbn:ANd9GcTAq2Ko1weUCCwYYngUtyEQYcR1EZcJ0bRg8RKzzAp_vDYhGCP0atQ07B1j,https://www.2dehands.be/autos/hyundai/i30/voiture-huyndai-i30-break-498868459.html
break,58,http://t2.gstatic.com/images?q=tbn:ANd9GcRpKqejXC13IAI01vCqeY4o7apfj2UDiJ7gOM_XoxTuszMnYzgNC9WPPkI,https://www.carissime.com/jaguar_xf_r_break_xfrs.htm
break,59,http://t3.gstatic.com/images?q=tbn:ANd9GcSAh2n0y9VaWXPo9Oww_FdxWd2GkBwb0ByCnojTTF4vXxoXIw4QU7ONZA,http://www.theparking-cars.com/used-cars-detail/peugeot-306-break/voiture-306-break/6FXMDYEC.html
break,60,http://t0.gstatic.com/images?q=tbn:ANd9GcR79fYkcUrEKA667RumidOx37sVMwmH7KIxN0fPaEjO2Ky5fRLA2C96v2iY,https://www.capcar.fr/blog/acheter-un-break-doccasion/
break,61,http://t1.gstatic.com/images?q=tbn:ANd9GcSaV8DjfqORC43vd2PCrMEt67vkOkLfz9vhxi1yFWUExD7Zj7al656VM6CT,https://www.ledauphine.com/societe/2018/11/27/508-sw-peugeot-fait-le-break
break,62,http://t2.gstatic.com/images?q=tbn:ANd9GcRay_SlXtEyZL2uqsEM9C03OkHPbC-S7dt9RQrVQxyM9fgrvlpITiHzrCQ,https://www.carissime.com/jaguar_xf_r_break_xfrs.htm
break,63,http://t3.gstatic.com/images?q=tbn:ANd9GcSdT7lM8hwapNf6WVGZ0Re6TzUoWBSGKUMlcmmKiID-_OQxfGTKI2cHTGPL,https://hintigo.fr/break-familial/
break,64,http://t0.gstatic.com/images?q=tbn:ANd9GcSu9_Mu-_lyUpyn0VwKBrp7_VOILjg4C10sjZeuRV2yjWz4l709b-Vv2uU,http://www.theparking.eu/used-cars-detail/citroen-zx-break/voiture-zx-break/OK02N21S.html
break,65,http://t1.gstatic.com/images?q=tbn:ANd9GcTtzTHpzmByHB0toF01t-3p8MeiP3VpHrUewd_g566QQgScMSnB2UuHn_4j,https://www.maroc-camions.com/voiture-renault/break/laguna/limburg/ts-vi2865924/occasion.html
break,66,http://t2.gstatic.com/images?q=tbn:ANd9GcRc7R7GWwKOXvz00O6eqSbkE4Vau02phFeggF6Y1pp9QVOKi2gq6LQXguds,https://voiturematpeinture.wordpress.com/ferrari-599-gtb-noir-mat24/
